Transaction Hash,Status,Method,,,,,,,,,
0x3a4a539af807d53b7f8c02713806784268f95ad0fe3f95319d9ceb18ac00fd12,Success,Transfer,,,,,,,,,
0xde1f5a535c4c260b3cd717adb2ac089d22c7500f2b8997b0bda70b4443bf4b96,Success,Transfer,,,,,,,,,
0x57fc6c03435163a1471ec11c10423510573163a639404282eb2cba86e46391f0,Success,Transfer,,,,,,,,,
0x2bd9cfd93f8a10203782e9dc3381ab3dc779cacc77899cf390d26b4bbfd2b14f,Success,Transfer,,,,,,,,,
0xb95a5d99fd97545a6da5beeb9724499d3f7d6790adf411213a83e26180e5180e,Success,Transfer,,,,,,,,,
0x55564957282af6dcfae6bc258848b0230477ea0fd335a6d7dc83f63ef548c284,Success,Transfer,,,,,,,,,
0x03511707ae5d364135caaab7b1460f58d1072406c468108c5f1ca44b4c3f85c6,Success,Transfer,,,,,,,,,
0x845e43c2785aa82fc0c8c3c641f361fc4c4cd87896d4dae7655397e442c66db6,Success,Transfer,,,,,,,,,
0x897633baaa8c8ac53ddd5cae26c482f3a0fdcc2b7b51e51202cf3b202252c326,Success,Wrap Eth,,,,,,,,,
0x51d04641cf6dbc068e1ced88fdfb77c2592c10e089674361d584b531fd91072b,Success,Transfer,,,,,,,,,
0x2320877f46ff983b1075f02d15fc9d05833598c3333661f8fe9b549f00d8479e,Success,Transfer,,,,,,,,,
0xe2e4b23fa1c47ce69feb5d6f9f8e00bc41eed1ecb11c005bae6ed8e913ba215a,Success,Smart Swap By Order Id,,,,,,,,,
0x49d892412a9712dac3f374f875ed6dc6f17d089f71835c7506142e123689c954,Success,Claim Withdraw,,,,,,,,,
0xb09eca33adc43f1edde2a27b97ec295a62a98f52ed5eeb1aed8151ca370ca228,Success,Transfer,,,,,,,,,
0xf777b2b78580b0f2aa197ebb89e14bcd206ee5d1bdbb9be68a921e598c782a33,Success,Transfer,,,,,,,,,
0xe23f751466142780de02ee1b6e361e1ab3b63e3d83a2ad703c2ef45ff5062130,Success,Transfer,,,,,,,,,
0xfa208b6093012e3b6a0e883656a1b5292b6371eb45fb55429768dbfb8f13baed,Success,Approve,,,,,,,,,
0x3b13fb746e2c3c55fb10de6c516e7b771771bec1d7b5b8f53cbd9ad1b1994aea,Success,Transfer,,,,,,,,,
0x8ac724cf0ffd5138112f7870b0025f820964c2102ecf8c4834f2aace958edd9a,Error in Internal Txn : execution reverted,Execute,,,,,,,,,
0x83068eac4c1e935ff18d7888e38985d6985f4300551242bec9a910b29f8e65d6,Success,Transfer,,,,,,,,,
0xb29f67b4e1b03b3414f3d44376fafc44edfc4119a5d9fdb6e19e9e643f85d491,Success,Transfer,,,,,,,,,
0x65909189e01181e419f9c8921ba54439d955a88bc3e7d7c0c9951fbac9937e6a,Success,Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens,,,,,,,,,
0x7b91e1c6da25b658b362f0975bfb557a30ad8d7695e18ee5c077eb295e275218,Success,Settle Orders,,,,,,,,,
0x8be24b18816703ff8e756ec0b5499a22640107632505d7b8d2a4e70a7448a57e,Success,Transfer,,,,,,,,,
0xe8c809e82ab7a2e5ae0c0f45eb1231ff5247ff6ce3299bca88a02371c148cd8f,Success,Swap,,,,,,,,,
0x5d76df33bdeb4b405f336c8a71ae186dbe968ed47ed0658c698ec1116f5ec533,Success,Transfer,,,,,,,,,
0xd15b71fb008b3e9289f857d08f6a4f754b87dcba3b2e40a866b4f8291ebeef1a,Success,Swap,,,,,,,,,
0x2c0e1c03cc2a920f4a055e57f570bdbccc81559b1d8a13c88a92240fa59bf4f4,Success,Transfer,,,,,,,,,
0xe7b45be181b0e9a48ea083aa9c40de8ce04fb5055d7bad25c07c0d151e5899d0,Success,Swap,,,,,,,,,
0x7b6663f080a117365427d199a9cb715a81ce208e39b5f5717b7421ea459732d6,Success,0x2213bc0b,,,,,,,,,
0xde9b6e0ee5b57aa474e86c3a373944e4f2ab1ef1607c78ca0f3be7ce72ab49b1,Success,0xd7bfaf58,,,,,,,,,
0x67edd9bfdd729a468aa4e01f1bfe5a30982c634e352590032a9787aa74b7431c,Success,Transfer,,,,,,,,,
0xb6dc1bb7ca1330085e7a5483e0c0cf1572eac968a3d37535d8b3fad3ffa61056,Success,Transfer*,,,,,,,,,
0x25c948209909aee58367af39bc9b2bc1d68fcbc7c9affee9b6d856ef417bb61b,Success,Transfer*,,,,,,,,,
0x8276dc2feafa496ee969e94b488181233266d1d730ae5a91d893bf0a53b06577,Success,Transfer*,,,,,,,,,
0xad0e5ce47f9e24142737a9c5a8edcf53834e59fe4779bf441eabab8d3ef96637,Success,Transfer,,,,,,,,,
0xf8b834afcba625394c44fe735837e4b63d9304e12557050899f50c886e75e9c6,Error in Main Txn : execution reverted,Safe Transfer From,,,,,,,,,
0x27c190c20df4d68aedd05f11681fbf6f41bd2052a2ec4e1945b07087c65ff16c,Success,Transfer*,,,,,,,,,
0x5a8d662e54f5d83b442e8744cc0f56185a4c12c73e0ac31334bb8492b4cedeb5,Success,Transfer,,,,,,,,,
0x31e2185c04f524484867246132fd98b75bd6407e6cb2c74a5d3166640e2ee812,Success,Transfer,,,,,,,,,
0x3d49fe15b3a98c3185684ca398235117c973f480cb8ec53749cef9d10eb05e02,Success,Propose L2Output,,,,,,,,,
0xc25361aa91730ad7be46c6477cecf73d93ff3ed9b44b3900a32f6774b017a5a0,Success,Transfer,,,,,,,,,
0x89ce1efea631f0ade496d7e8587b7fd2e00139b24e84498af93be1f5d87a109a,Success,Send Token,,,,,,,,,
0x002407a8272b94aa746a5358b2f3c8a2fff66ac92e2e6bdb81772067a0129261,Success,Withdraw,,,,,,,,,
0xd104331b18b4d57c5631dd6846e555f99ee21ac9e122d11eae52ca240a4fe307,Success,Claim,,,,,,,,,
0xdfe06256ef2cbd7556e940d3866cee4b80ab7946367b93c6262b03868fcfa5ec,Success,Purchase With Native Coin,,,,,,,,,
0x781156e815436ec6c77ad73a22226c6a332b65570e97c6a5d6e2eae0133cdf78,Success,Transfer,,,,,,,,,
0x9f2e0cddd89d3a73b2cbb85fac9f072dfd46642b28b819ce541c607e4400d5a6,Success,Post Prices,,,,,,,,,
0xe8e7e78333c113a1126252c435d14466529bdec25c51df1022e5bd1e49458f98,Success,Transfer,,,,,,,,,
0xcc84429a65807cee7ba94a3f433506dca06c7a692a3b6cccbbba994a7525a66d,Success,Approve,,,,,,,,,
0x89a45c732858b979b62ed2be243a98ab85f8220741da4f74e60a0d161767a041,Success,Transfer,,,,,,,,,
0xf5999339ed5647f79a022e2caa42ce9a4da4b18aaaa8830617bbf80ec68b9fa5,Success,Swap And Start Bridge Tokens Via Gas Zip,,,,,,,,,
0x5409156c1bf00a302228c8fc9a0c462c1520c6e30a526854364045b70ca1fa52,Success,Transfer,,,,,,,,,
0xc9524f509c2ad33771b1ca7c9355da2de2fe5f0eb22ccc0f0d4eb6fba2390c5c,Success,Start Bridge Tokens Via Across V3,,,,,,,,,
0xd74d0b9cc9a63e26a20a3b189e535ab77229de6e1f4df933547d35a71986179c,Success,Transfer,,,,,,,,,
0x5c90bd87db6f098e6b472bce2f65394957bbc9095d460d63e0147229782101e6,Success,Transfer,,,,,,,,,
0xea8e1aa121784a70158a0a894c930bb3c15f92f4c0a5ebc0e38fdbe29dd5ce98,Success,Claim And Stake,,,,,,,,,
0xa76959ae7cfe9a4acd7687b90e2533722d118e0b67655d23783bbf76fc302930,Success,Transfer,,,,,,,,,
0x859afad2290cb6d67151abfdca6f3a5b01353968537817c6e58d704095154fa8,Success,Transfer,,,,,,,,,
0x15c6acc1bbedcdb103ebb5c59288fdeedee2afdfe85e63648b36de46f8efde94,Success,Transfer,,,,,,,,,
0xc379eea15c932851d25f466dca8a037afa4570c8cc524e50de0f398f20516717,Success,Swap Exact Pt For Token,,,,,,,,,
0x2edf0e3fff46836c3009003a3b2d83545b787d7f398e33c5941ad1a80ce5e51a,Success,Swap,,,,,,,,,
0x069aab2fb33dae926896218649a75886758833d3cf08ae124c40ef81acc82769,Success,Swap,,,,,,,,,
0xfa93f0e714f72a4266f6fbfb07886a663fd8304ec7fbc8f0fd58163aaedc04b8,Success,Swap,,,,,,,,,
0x127393e5404753330d60831f9b288c5540c6413b6ff017c745d88edebf4dea58,Success,Transfer,,,,,,,,,
0x92cc22394b6b4f8186aa13a20441e2c5e585d5adf67da8f85c01edcb5b0f23b2,Success,Transfer,,,,,,,,,
0x469814ebea960fe1d0feb31f8e6a28aecf23a92a3ed44d681d092eb093a91a73,Success,Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens,,,,,,,,,
0x17168ada51eb5bced05fa3cfc085ca07edb2afb29e553176b5bb9a5f5e1d14e6,Success,0x51337d44,,,,,,,,,
0x956f133705f4037681633a9b03b75409a667332fa51206d5584a68151df8943b,Success,Transfer,,,,,,,,,
0xdf14ad4e2e6d37f39285b859ece62811f2fef682365908524ff659e2ef2198a5,Success,Transfer,,,,,,,,,
0x8b5f20f6d96637ab0f15b97d240fd4574eb43ad92d16c62fc31c387e524b80d1,Success,Transfer,,,,,,,,,
0x9d5f7cabca84da458b2ed8287eeb9f4397045da820e3ec9e846b640162472d49,Success,Transfer,,,,,,,,,
0x54407d7958b0449ac6e90cbb91e285940d3d8db0d5ff397bf1c06bc9fd9babeb,Success,Transfer,,,,,,,,,
0x5b8ea98df9b52920b57b7f329d41d61ce9db8492ef44b8c8e39277119120c4bb,Error in Main Txn : execution reverted,Exact Input Single,,,,,,,,,
0x9dcfc82cc83756e5bddd3efa92a34217a88d30016270affcd960710e7dd4ef52,Error in Main Txn : execution reverted,Exact Input Single,,,,,,,,,
0x6a17ae52a475df690763bc1ac43e82a3c4c1690cb661d9a87ea084dff67bd19d,Error in Main Txn : execution reverted,Exact Input Single,,,,,,,,,
0xb91956993a1f96f248e5a70b39b317b692947a59c38a00750d7bc8c097ea769a,Success,Claim,,,,,,,,,
0x39ccdb6f99bcd5cdc3abf4ff661c280e2e0e85d01d0fb6b1c474201629559b2c,Error in Main Txn : execution reverted,Exact Input,,,,,,,,,
0x9a156fb70af6b61a088bc53efab288dbaffb81f8832bcce9808743106e041057,Success,Transfer,,,,,,,,,
0x3fc17749eca06ee0caea0a06fdd30b65763ba397dd547f0de74cd3d03e49aba9,Success,Transfer,,,,,,,,,
0x5de3f4151fc7af2954d3128e646525cd175d9fdadf602db63d436aaf49354aa9,Success,Transfer,,,,,,,,,
0x7ad4d3cc28c1f794867d942f97d2974f73eb3e31fceba0e2c86cd5c69e7ffeed,Success,Transfer,,,,,,,,,
0x86c82f7cf4f2e2a40362845f6e9b05f4d0066529a0560f14271524b8d330d78f,Success,Transfer,,,,,,,,,
0xac447167540c6f4cd6194f2d4634efa67fe5f479b9186607d92b681de26d38b8,Success,Transfer,,,,,,,,,
0xd084cd4d718af77e1c767488f0a6e1e88526c6f28946eef38382bcb45d8a5310,Error in Main Txn : execution reverted,Exact Input Single,,,,,,,,,
0x0fea779d6cc94e3e31b03b6fed63b78e5f5adc3ad5d38f1b613b7041d8b169f1,Success,0x2213bc0b,,,,,,,,,
0xcd9efb11bce941f2f09e69f9eb7e00e22cddd399a4ba1a479542d44439a9629a,Success,Transfer,,,,,,,,,
0x3c088f73b37a50ddd00c1017f857d0fedb3fc02edbfc2c41777ff073f0f4bc29,Success,Execute302,,,,,,,,,
0x5a3e1d68c67c73899db85b0e7421afc16cdecf61b3d30c9867b7b03d55cb168a,Success,Execute302,,,,,,,,,
0x7c14b5498142e84cfd8cd394930e841f5f373b47ea0c3a97b27bc3b0c28e2e13,Success,Transfer,,,,,,,,,
0x8feb1f45cf55a2a6ef6e4724ada42ed31d535f60b8f3378173c16135f624da14,Success,0xa0000000,,,,,,,,,
0xdb961d2c69304b4f9382b2d715913c9530baaf2d5fcd8d33cb2d5ee697d86c32,Success,Transfer,,,,,,,,,
0xf959e93d74c033099c17ac7b9cb9dc68b5ca5c119c8bb771d63da47e653e7b3e,Success,Swap,,,,,,,,,
0x8c4b1d15cdb1a85a64d91ddca160781309618b9b9f1d491a3d4e2be1f927ef64,Success,Complete Queued Withdrawals,,,,,,,,,
0x9d5a1624ed0c98395713aeac0e5a477359d046fb665b4b4bbd2488755a05887d,Success,0xa8705989,,,,,,,,,
0xb9d16f9dfd0cfdc0c863bddbd4adda1d20bc287bcf3d9316aabe05ccc49d274a,Success,0x75713a08,,,,,,,,,
0x4646463774ce67196855fc428666e0b73c7e1c8a82328b03a2584eecbce2a09d,Success,Transfer,,,,,,,,,
0xb812fc9e66e2623709e3bd73456ffa4feb05e4a9c06b97d29a00b6bfc278141c,Success,Transfer,,,,,,,,,
0xd5efc793d09b12db16bd65f18a0e5a23e5c216b2dccafa680f736b171340e64c,Success,Execute F Fs Yo,,,,,,,,,
0x07ab0565c68b9dac83ab543909c954727e14697c9783e95199b05ece440fc887,Success,Transfer,,,,,,,,,
0x53b7e6241fd9bff4b9c4f1e6112d2e1a31c7aed9fe5cbdab4fb7121fb9524c89,Success,Transfer,,,,,,,,,
0xdaf1926328615126732a0477431a084b9958a67bc7fd684dca922fcf44f0af1a,Success,Transfer,,,,,,,,,
0xe0844e0a53278fecebaa9d3f7a68a2b2691d3eaddf0e9f7a32e59d48c95f894f,Success,Transfer,,,,,,,,,
0xcf3ae7c0d34a2d4d6b1664c79f9148246a2c9b48879c9858415afcde1cfe9dbe,Success,Transfer,,,,,,,,,
0x52b0120ae8253800865bb5ebd7a78c01bdf435ac98d03bb463cb458789dfb3d4,Success,Buy With Eth,,,,,,,,,
0x1483fa1bcbef20aafc988c828953b120fa9b8dcd5a008d11e22dbc972af07218,Success,Approve,,,,,,,,,
0x885d29713dfadb0b4ece64e71798c1248abb75238bc72da23c51c4148fb0d002,Success,Approve,,,,,,,,,
0xf633fe3ebdfa4c670d70da83ade5e3d9b263209329184d943f4785d47dc5baa3,Success,Swap And Start Bridge Tokens Via Mayan,,,,,,,,,
0x5044254875652d1008cc9ef05f3d4332c1d4b168017ce68c6d2f3410f65ba8c2,Success,Withdraw,,,,,,,,,
0x7e09ebfbde886f18c20071ad19322df8e46bb0779cc8c72d2641318387ae1d71,Success,Transfer,,,,,,,,,
0xc82e983e4fa08df2e6f2ebaba2fd0ab1011a148e1828e3876995447302399ff8,Success,Withdraw,,,,,,,,,
0xe81855d4b855a95242a7c93612567ed82ae722f698b70b6336197e2508ab51bc,Success,Transfer,,,,,,,,,
0xea43f011b5f24a36143dcbcd2f5ed84ac1c94ad86fded13312db6dd35b8a7945,Success,Transfer,,,,,,,,,
0xf7d9da206bd96a5dd5fad1a02e2e5a2eee2877a6bf8d0ab889c9d16d4bcdd759,Success,Transfer,,,,,,,,,
0x71348f4916f9fba832a0a25c8a16d7d97088fe28177b16ff6329c4f6ab002bc8,Success,Transfer,,,,,,,,,
0x97b2f68b791cc7863c6a786cb4104a17c63441470413307b92f02981b1b7f5eb,Success,Transfer,,,,,,,,,
